1348740941;1599101302;0337740509;0605455742-1117136308;0260402835;0018775259;2023165551
0087349059;1344303712;0037037497;1866438096-0931447743;1833913618;1900875982;2055896702
0443990284;1786513510;1963693863;1274068345-0707230178;0095615501;0691957351;1103249752
0944773666;0316918544;0690524448;0642769148-1178326026;0031326348;0368437321;1130699746
0587838719;1380574033;1894450443;1436045079-0040934120;0784987800;1297911079;2000102174
1155711927;0060769974;1306220693;2073347617-1683742697;1271491960;0355600423;0129319760
0223755556;0415763795;1977798874;2113787052-0597010643;0914278117;1026818134;0553790846
0368622624;2097603620;1332492188;1236732800-0273950287;0077534441;1746259805;1877022733
0586299101;1274018071;2009758707;0244304886-0043485938;0723719986;0214428094;0415416192
0430602547;0117117039;1291053821;0566800259-2121978568;0832866647;0691324983;1212459011
0326271494;1119248867;1406443596;0745015443-1644888491;1083880406;1821689788;0465911637
0851506097;0431948671;1266586637;1663698995-1551925025;2015002360;0327551330;1154616049
0969701251;0515528474;1538030520;0418290701-1497835076;1310812198;1933360860;0420911263
0444464023;1158710295;1062217069;0650721172-1684007280;1423371147;1778523696;0822876079
0283573073;0746425218;1716656799;0408023348-0733124965;1517603916;0705740793;0833325570
1961992903;0603321036;1746354565;1322170406-1704718133;1618326704;1336524873;0294592891
1272912702;0611691100;0688099511;0689042282-1501808950;1527719459;1066463881;1159930105
0088727269;0885559065;1529531745;1460783625-1357332871;2122264463;1342936618;0682608756
0747719818;2000162529;0022614765;2129233483-0359655173;1705509953;2041543562;1876418415
1166944710;2019076566;0083254868;1252712279-0405597965;0771902177;0411177312;0054706738
0333144650;0672264821;0843379680;1290211560-1443305161;1802048062;1059904393;0436281286
1070402944;0791768889;1451040611;0815253745-1024024355;0843387427;1420415389;1493222871
1102894055;1409025128;1183150827;1664861816-1768104749;1805292904;1908872712;1165468051
0823188870;1245684116;0394863009;0738123033-1768270559;0297094280;0364084685;0990390492
0347251147;1536958730;1732068994;1742747073-0820594478;0591410712;1285518268;2020041456
1267775569;0171242649;0447114763;0612540888-2085584545;1191361481;0074886539;0192643831
1507011588;0921626798;2129531822;1078871452-1388062143;1045580040;0205048879;1692739565
0010513499;0606718639;0867809717;1716466842-1510383343;1756138261;0400508259;1128559315
1120836901;0179243623;1775498667;1520821204-1091609034;0720238117;1824197927;1818014517
0972657703;0812493357;1874823473;0130558280-1712208373;0805255211;0482387883;0742382156
0336906822;1626063862;0378436912;1690101217-0764955250;1765775808;1317487163;0302864324
0704450078;0615115035;0252116587;0338242178-0447072037;2041928653;1906191911;1206402231
1609185090;0164757312;0969721801;0860912324-1756099629;1898703882;2056634001;2098356342
1098588960;2067737461;1883131273;0173315825-0931245443;0581341165;1697849952;0001441928
0612163779;0042480876;1011512128;1003785644-2141271523;0819530635;2038754234;0093339306
1090653632;1842665879;0823754966;0022641353-0428614352;1061262026;1779182647;1160447301
0191305853;0494451812;1637374041;1490054429-1537980536;1725693260;1959968085;0931943262
1572166863;0769673753;1612760790;0132005096-0259041121;0754768178;0202864817;1492431530
0687727750;0883306096;0171103761;0260307794-0568904819;0986096489;1192386724;0126276464
0614687212;1651630014;0572024176;1873522060-1880030106;1739093231;1687497747;2105591547
0294111516;1772377665;0605748118;1736132446-1317708133;1869223467;0500537906;0847140843
0079568691;1576161203;1330553076;0858332121-1340300748;1478698253;1800775087;1139850038
1905457426;1746814718;0466027289;0647785614-1738207855;1839368844;1245062543;0685503833
0013155076;2054030338;1288265241;0943776433-0736292689;1070450009;1582790344;1077376219
2027484876;1815283983;0177729352;2094949734-1825786773;0604461828;1592292886;1872809735
0645402066;0332622265;0482474714;0054267126-1534520354;1552472855;0484962935;1071608180
1720817518;1617750877;0248535072;0273261689-1389169737;0333559575;1203458355;1523585039
0298743645;0167674829;0612306139;0287641749-0409186046;0947237428;0923177185;0269598720
2102675517;0676519187;1479548691;1061701024-0567487445;0786611788;0674989984;1548037634
1104131233;0727439304;0447979957;0121470917-1452237369;1601812628;0809840004;0229592542
1881223382;0319646493;1442006704;1453717733-0712486612;0393672212;0051750677;0042751304
1261628230;2079614779;1789235728;0471371555-0274551102;1585497558;1480365330;1902050815
0326478463;0302809556;1931447949;0482870791-0268682324;1733193474;1314529610;2134878581
0747536791;1071511387;0094017567;1752768024-1738993469;0010797813;1090216743;0942323397
2084920401;0766511508;0004516603;0748618976-2079925506;0569173476;1206447394;0220755984
1541564719;1835514825;0895074620;0396191105-1584596035;1360853798;1168942436;1235119096
1069714570;2107168953;1035770394;0690569376-1397874044;0597959328;1826441383;0869073863
1488132194;1443231596;0565641107;1967463727-0209663183;1935935601;0744910310;2025401807
1164881652;1704999112;2045773463;2101404171-0783843435;1391921347;1482712258;0544680418
1868481812;0920444203;1581010480;1227973029-1224850733;0288029389;0481800585;1609082905
0594817664;0564102063;1870554983;1404490848-0137434512;1316922659;1552663831;1547212920
0128064917;0608445725;1977656708;1871886737-0164960209;0084844386;0050453894;1870039540
1331374935;1786414452;0298826057;1552773313-1239793247;0171275488;0999039836;1835371406
0632115134;0357455429;1241634544;1053183109-1288294389;1433666869;0872547943;1894936285
1011656985;1290913596;0357522331;0218572811-1356198107;0230155091;0598566190;1288552782
1481510726;1825368564;0018074106;0976305315-1988366125;1476431908;0217536671;1121662303
1166873155;0816451681;1830381884;0525081113-1027960668;0429006961;1217390548;1606235267
2126689679;0555614285;0950390839;0235464687-1790116635;0244389975;1473576761;1623204923
1720373020;0589523932;1786661513;0156212990-1246706296;0394773093;1374388468;1012874544
0279591239;0395734237;0348466500;0488560131-1400139236;0014335626;0420697718;1150380502
0649823173;1623723616;1848111683;0009585973-0050174686;1472357978;0466471865;1677323505
0758314366;1821588064;0903720016;1817957328-0011482180;1854954677;1203152840;0683761728
0798367399;0683048537;1696668144;1613631342-1878470678;1299590599;0163023756;1898617167
0599214996;1455616989;0421027499;0250558828-2074274076;0074869934;2061047243;1109786991
1294483542;0228062637;1937913811;1780431075-0667940227;1174372320;0153382663;0922040641
0495056535;1063535267;1330838488;1360284311-0187509015;1105504956;0193281648;1489383672
1001985872;1957274577;0759310893;1390348177-0812247832;2043252092;0526911067;1719226488
0647113431;1178246409;0840687076;1132772719-1068557578;1988957232;0673749022;0018542123
0252332446;1818700744;1768656657;0343792425-1388276545;0354067160;0129572283;0172942323
1096248270;1382466277;1485140646;0556408241-1409507449;0699585286;0456934477;0296233267
0925424723;1536747887;0335914340;2125288064-0620991097;0226842859;0764457788;1994866562
1207610570;0442902193;0678837249;1784511079-0521090751;0533939591;1736028771;1722726055
1482277531;1828158317;1808296190;0845492986-0301323503;0577675295;0215114978;1222457345
0864546566;0559779160;0082484613;1191938376-1180826216;1249830385;1361729388;0852598037
1604315075;2066277440;0966878443;0317234652-1708384310;0958737780;0936065019;2127060058
0338123197;0594842017;0973402934;0452688892-1955130170;1225484443;0201375124;0077481396
0854732490;0970844647;0405232223;1067327324-0639431077;0909941551;1156597370;2057508593
1765238557;0877844194;0714713668;1316580405-0095368147;0829645967;0248447398;0947208418
0435606115;0460222182;1865600027;1878407589-0239253776;1048826048;1073614160;1075585026
1987675183;0601187949;0255299708;0149865650-1941145266;0256920438;1619670996;0307720400
0716140824;1680471180;2121680563;0119263906-0866225491;0860184224;0256341164;0473747466
1551781633;1752496663;1473196436;1673533589-1485705564;1461050479;1547380755;0801384115
1992870468;2018997064;0894548401;0141962960-0117136903;1624908069;0280376784;0713487170
0030181342;0451674302;2082785216;1387679212-1052109664;0426773450;0185993170;1398501805
0411320220;0309077847;2055916083;0769726751-0356014529;0646748361;1484965860;1913747233
1487163912;0201701551;1268772691;1897486574-0924691268;2094471584;0231970664;1048130543
0121679860;0668975076;1387210287;1760821777-1806950379;1848767626;0296601739;0675882686
1519294619;1204098703;1548495640;0211903487-0934019283;2104113458;1221673457;0574642832
0788116865;0201015359;0473361982;1515402986-0221932282;1984252382;1056230011;0957968775
0896299866;1661547804;1904079887;0069353215-1683347831;1077430039;0784553969;0448964403
1634669310;1128797099;0822305295;1427824620-1466116762;0797053256;0071083606;0701258310
0658161434;0030955541;0578735013;0845926228-1140370856;2068910964;0131359724;0149692152
1172648027;1237961270;1593492754;0564154741-0608430482;1721467607;1806378465;0826543616
1794325316;0112731191;0592550483;1114296642-1926260254;1340110453;0427893835;1836434689
1322843339;0129801182;1872564169;0813141598-2032391725;0532832893;0315624661;0419069337
1699468446;1433666822;0871758014;1503501464-2056514846;0095718257;0271493796;1740963144
0902870833;0430640529;0755480513;1437660927-1428687692;0939382337;2046648862;1781849635
0887358030;1699965442;1196744006;0344671040-1122773321;0512399858;0494988936;2074882521
1711070461;1007721050;1711647108;2109492591-1434448614;1126434276;1912528427;0330044293
0104172250;0623833445;0753545461;1127496668-0440797948;1820013533;0210381263;1119804279
0003834845;0027730505;0062646136;0626620722-0354669766;1667636737;1161561762;1742182704
2072662930;0913626523;0812896011;0052294663-0595589418;0650069659;1471446524;0180050016
0296160289;1846367124;0753553918;1269633467-1332163277;0003692917;1937313903;0287711907
1588331552;1866662254;0403903955;0217963518-1853228891;0115154949;0526461896;0612460432
0733360553;1182164138;0113965322;2007237377-0817984516;1822935965;2083055653;1637946577
0375248746;1793686430;0112392424;1341344455-1840412626;1608037441;0203573392;0516549673
1521452937;0971727330;0208099875;1431221809-0580613816;0210713544;0262000105;1094288385
0654933787;1618467234;1550928936;0306120066-1736614697;0832966102;0215381521;1407278252
1888176953;1224197352;0044073157;2003175131-1263292698;2137041044;0584830433;0212435112
1279106070;1624412020;0533215829;0309179072-1609721011;0582046971;0675429512;0345250142
0118322400;0074719678;1683178298;0375572555-0793493352;0369319194;0919953728;1927531743
1235189606;0107292493;1526150018;0458672758-1594234623;0147845142;0194722015;2075311724
0334750694;1895242565;1864337651;2136490627-2071390149;0996832726;1247695635;1990208137
0222872887;0613131441;1273590581;1267385218-0053064333;0646531226;2130545209;0930997585
0710559053;0209442804;0379509395;0387970175-0854378933;1471063089;0178108912;2031763713
0715253444;1798661049;2116435371;0010151489-0964867510;0879222073;0250405904;1651564055
1610934910;1656694641;1941347932;1515644253-2129423104;1399131673;0260093461;1261577382
1225012443;0858405712;0429661038;1473044452-1266622148;0113048725;1634377127;0513044712
0595631879;1363711686;1956825818;1806952968-1892280949;1480581420;1238908151;0327852545
1922169260;1302250999;1926693616;0033690999-1456421032;1049676318;0331716521;0292020835
0994040450;1562553137;0253054396;1067612512-1137618499;0907203452;0234524064;1013451403
1384925864;2021230062;1917323788;1468781681-0489190302;1254004998;0657489728;1626494681
1176760904;1643608305;1042630774;0028859098-1851039511;1972950935;0091371218;0225253321
1966380033;1323370948;0407391057;0843628363-1174859447;1898075211;0080495092;2113797281
0768929446;1988094923;1213307188;1696680451-1820475091;1525335628;1803605557;1466919094
1396945298;0020910835;1408569384;2113396007-0467168269;0496883651;1707102821;0895588627
0445172166;0175567814;0125718920;1981463439-1427105244;0112982565;0522426007;1500750713
0921799376;0735082974;0066122827;1077307890-0879079373;2147014298;0701585945;1869755585
0853910544;0041300107;0493680368;1556616615-1409660551;1125286953;1956823589;1769490165
1467659499;0956030251;0527781703;1319620211-1793263708;1597638358;1519844465;1855425837
0532004372;1423057743;0806109962;1963286058-0862540651;1206104107;0893582316;1084841541
0795616557;1694287277;0253105319;1923475373-1779255720;0241101565;2039844713;1241150683
1510865870;1276034962;1547907392;1062637586-1275899450;1417840855;1172702873;0012274345
0136486303;0412759525;0877156865;2047677047-1882685754;1275412580;1824951353;1595943417
0950258489;0158541884;1733722108;1609346660-0732780655;0025753040;1187130233;1974745401
0186190222;0415387475;2095439575;1468609872-1896563733;0446888110;1098151211;1152940959
0733751032;1302493750;1711642379;2030012288-1343824527;0573309790;2006000088;1497704763
1268125254;1753431150;2146733916;0284172965-0091391827;0571628784;1670619657;1903374321
1095807335;0414122673;0165265184;0915591917-1633018264;1296954388;0953382066;1116892995
0466008538;0332637557;0739487358;1076160717-0925895585;0860590933;0649448386;1767129448
0445794526;2045637746;1967892199;0968541146-0344996562;0151370634;1465607590;0829334040
1448341250;0544250005;1076981462;1835254918-0821784965;1272572898;1343056213;0545158274
1309873016;1180914515;0586388031;0621180934-1269949671;0204152964;1667481689;0703153673
0301272670;1870808711;1373930050;1898177806-1804809257;0222668524;1473369794;0292194201
1760319165;1949485083;0837787702;1795117782-0546805371;1075344884;0099092236;1143384027
1171668433;1953794088;0244790739;1766766368-0785959907;0456244252;1580523574;1634478475
0068916901;0792669374;1553106477;0396829654-1579270843;2054665028;1218081836;0339810801
1041115034;0323620682;1664208170;1519694662-1485170463;1057542560;1543143348;0450245017
1683112338;1414466482;0294190684;0955470594-1859044739;1225348170;0058518460;2119730541
1704982504;1766642807;0856753827;0583717254-0830588482;1056911474;1673899181;1187759367
1811182304;2107770750;0412754338;0789978956-1432407738;1185169696;1236254747;0829248104
0004014898;0906397629;1723442432;0637523888-1068070733;0249004258;1716419850;0720588799
1275659360;1677615519;1371226370;1554584633-1617877429;0228010889;1068185175;0024947305
0530043970;0686836034;0928620813;1566341342-1644390068;1296819633;0836038428;0312357075
1335326257;1624290249;0634094279;1408690739-2005525845;2117037250;1535997254;0604927391
0827075639;2146101289;0389029211;1473727809-2014385012;0689201729;2034151032;0036734584
1070346599;1992262121;0384443623;1713161585-1793503766;1337325870;0872047588;2075404388
1892154542;1503542618;0600706477;0753134392-0661110926;0210943704;1982815578;0530185300
0914685697;1434564253;0922495302;1694093021-1283212021;1913653773;2063865339;1228886229
1540617604;0949738549;0009844892;0106859025-0683304283;1700023872;0031293369;1961642915
1163523661;0356080845;1761321373;1613725763-1317920778;1148180688;0184771274;0189448556
1491115838;0049728776;0420399549;0434021413-1743423079;1444809085;1308694966;0708780988
0390275407;0943707511;1725404282;1398082133-1947827504;0896144860;1203845609;1589712076
1446809005;0561612054;0823163013;0811105517-0024233063;1410680558;1088675426;0807212342
1163633895;0061300036;1625038139;0318979627-0971408077;1284865645;1788824930;0009540510
1433561692;1252321751;0284444810;0365323448-0335443763;0658751366;1356008077;1331288175
0328239132;1977086028;0870402565;0197306591-0417123969;1215923175;0566417373;2129264507
0881075541;1336871522;1825755340;0076167397-0245187767;1997165023;1183138951;1465261884
1461504239;0583790487;2061415513;0856849940-0051604798;1885930245;2118481642;0042089834
0881720175;1433816925;1247055488;1968675743-1252663272;1729420963;0186962996;0518498211
2058276398;1784835310;1675473874;1883820854-1025685457;0844241330;0739577581;0445055031
0354363516;0815460281;0200307613;1463176842-0777941697;0985658543;0274279243;1311330639
2056864159;1671654554;2117019024;1229672872-1876824623;1551631625;1378795854;2073367048
2010319514;1079853547;0714263632;0195276294-0653660642;1695555689;0096469333;0009926246
1474175703;0952204882;0659314330;0080325790-1415822214;1605141938;0930978352;0387310022
0496605697;1330497237;2067329695;1472259052-0951306230;0588055695;0732322371;0913308440
1909325971;0193457476;0149557574;1058279228-1039420542;1909064696;0097175845;1146855195
1529530540;1440531190;0277074052;1039045268-2044285519;0715849480;1078819866;0521056241
2101413668;0943459514;1852285997;1447804667-0115834112;1203736202;1898392274;1114405639
1610689186;1821778667;1959700990;0737844891-1388505259;2050579711;1275635721;1280314846
0465473782;2082411700;1552446741;0046064937-1119283239;1984133800;1210705984;0927917763
0487598227;0265804237;0605825499;0889191266-0298908189;0785682190;0083621927;0979421951
0682576202;0200584740;1825883037;0074887229-0204240661;0993921521;1711197081;0988339743
0240051056;1563809126;2035108696;1099807903-1079675992;2025064041;1930499431;1720997941
0355152944;1198474795;1516754352;1459504174-1328436384;1790311676;1374960415;2035653185
1661099938;0819246966;1566096645;1826734883-1506961069;0072553965;1791261906;0165606849
0215504631;1328904375;1065901825;0303389501-0941165329;1948624348;1403800086;1412699460
0660622988;0600104326;1370200770;1497194609-1283901564;0617901092;1980219999;2003445634
1514669325;0776193737;1672465881;0720606384-1571210455;1875193673;2057542386;0185713861
0999122736;1081188059;1668570346;1820342696-1447656510;1920726707;0679582845;1430841169
0625648277;1190655827;1099861643;1982884172-1683044658;0276968722;1416247605;0164753887
0912157826;1898309296;1867278040;0016001022-0493720879;0090001345;0824117927;1827959586
0615707920;1626800194;2016550601;0579034053-1576924214;1269577071;0384315705;1710727406
1684446606;0217188641;1714773034;0959839698-0128648022;1818756872;0564516306;0242802496
0562620972;0600178663;0472099082;1764679156-0065926175;2067145020;0515909974;1507450079
1848894094;0274665768;1365205373;1291419463-0269694412;1563487314;0921381706;0157754225
1380439177;1775409298;0018796421;0231351638-1381578796;1601633008;2085933958;0621494831
0103165609;0885087334;0043599769;0489393956-0381850482;1079913738;1725893769;1034955554
2027939025;0858231638;1798966614;0809615385-0749388303;2125102513;1797402734;0295287989
0070522906;2014991645;0147464325;0236781637-0301775168;1726358009;0247502646;0101147083
1319459204;1234702706;0513898781;2065067680-2109278593;2132751522;1505278177;1852959179
2024556306;1986931874;0993295468;1926542545-1789607996;0285628890;0938803185;0902775786
0980669247;0171043604;1396732742;0743449437-1094829413;1158056795;0816260804;0769795792
1516386616;1721416163;0941759157;1191673309-1020812441;0547840004;1284552539;0821419682
1575712458;0230946802;1019951085;1103415241-1578663642;0439372409;1483299677;1827496963
1430337747;0754569311;1155474442;0364326873-0765876914;0076313480;0552921101;0783203938
1381313503;1437820851;1969046713;1045105121-0813019834;2133387824;1462187656;1332561771
0258730634;1978864110;0689855681;0140220414-0894937339;0236392985;0212151945;0814885595
1278978246;1623557699;1207028311;1394293415-0547869841;1786022998;0162109620;1567118944
1828645000;1398042783;1286472054;0870453582-1054749310;1841630832;0607589213;0467161406
0381537210;0109718528;1498330970;1055368068-1503678303;0733680625;0119163301;1322840903
0088859330;0957624645;1554957897;1448874536-0917253219;1637233567;1276591558;0165198129
1936082179;1060963109;1050251922;1415958361-1745880920;1951553479;1241580922;0151958155
0602654802;1286377962;1436532985;1798719321-0948329228;2093190609;0177460309;1868111327
1136153749;2058953966;0287818804;1237465784-1855794140;0279621952;0911927628;0176855157
0287256251;0372572101;1904470502;0191968579-0895469459;0589799237;2118745354;0179330124
1081837327;1843399387;0266922040;0065387697-1606879862;0075495962;1845281604;1836572101
1484843176;1999280892;0237327235;0881706166-1198367662;1863653668;1378206581;0759390325
0577878154;1477082544;0415357688;1594809466-1219296855;1433282311;0851732578;2090931191
0858127629;0050887351;0565216751;1277763376-0532590432;0535549928;0883675319;2081667428
1928369119;0276582509;1367616655;1015646744-1774800052;0516617134;0507786317;0264616641
2120735997;1423812320;0603383719;0652384099-1715533958;0863787484;0686789868;0152708851
0334700592;1053178251;1206645983;1410957660-1450961446;1632211237;0618153481;1927154628
1339468742;0380075293;1309083273;0792605796-0484551031;0591188593;1847331529;1929923224
0626621480;0367409472;1035510779;0622187365-1005166312;1723838482;0851485297;0082363071
1296665629;0395176847;1717831005;0815550767-1721105815;0020707615;0140534491;1878662184
0223264647;0754990820;1797325264;1140733346-1718829453;0416597127;0951224269;1358020815
0799637389;0552933997;0999947010;2049859295-2052505891;1436688276;0113727864;0163764418
1462021519;0687780859;1775909059;1975828607-1211764288;1534963915;0417467994;0555500409
1183960554;0241557976;1120809802;1871274377-0610443924;1201648949;1177669455;1881239433
0589415650;2114249586;1928368640;0268531956-1353442145;1155341991;0285706563;0096769649
0762369964;1264546946;1742350710;0601372478-1209194964;1302008387;2144081026;0794207322
1631594749;0994257900;0922267993;0021194305-1877882380;0002000701;1413527002;1684219500
0695185393;1669860471;2028637101;1853376735-0452485410;0682691843;2144163027;0024914482
2125871456;1836125853;0427203981;0979476746-1603515767;1517209766;0523712684;1651094582
0162953140;0711774055;1302628595;1830498647-0340033207;0484125382;2027240438;2001981811
0534516281;0691039366;0707061386;1553695651-1709142484;0816466316;2076352329;0644329753
1637610497;1169203127;1321585439;0463112352-1048563336;0953180870;2030359117;0730528589
0829985424;1658733903;1855486014;1543399211-0455567164;0938123793;0221652677;1579898441
1865286379;0901892947;1175179703;0838166862-1725208961;0262805733;1749576299;1782762569
1198654239;0237702366;0744081942;0987922713-1820962434;1126174841;1847171676;1390757500
1249288552;0845076745;1895495604;1822196830-0397831943;1244872890;1792973156;1009298188
0301318063;0486245215;1148051670;0163849395-0742746311;0014808966;1933672157;1357912648
1129158267;0450004930;1942937423;0312932079-0262000250;1096725400;0811655599;0679526649
0486354997;0845674097;1197772433;0449574453-1150361425;0329196034;0879868766;0381956920
0721333557;0907905184;1291115553;1604329983-0169352549;0892458768;1528723128;0755259588
2019541746;1459084187;0712165816;1444504781-0489224932;1836031408;0987350513;0793931622
1292872143;1062567055;0090484933;0361846855-2033887328;2047112397;0982547792;1678978361
0654191747;2031902836;0906010058;1651987576-0139117769;1690135647;1343620260;1435161615
0224940201;0998739487;1082373057;0109995262-1854432014;1008690387;0823424891;0917521769
1855786123;0144880233;1903103980;0847153442-0291320084;2101420275;1054503363;2002966897
2058471154;0763132108;1188999272;1175429169-0735974630;0019799690;2060908192;0920240481
0304538473;0924584910;0306912678;0025659052-1754957564;2031370250;0544771744;1255914247
0533982966;0317548749;0544961648;0152663481-1719650649;1333536417;1607220427;1504404623
0056038983;1249349895;1876068546;1729147368-2031102772;0344236292;0258414626;0962684948
0704124538;1586215196;0656805314;0860966818-0524496640;1942141192;1963063191;1411782276
0277897029;1985917825;1130043101;0289024439-0025736759;0913495466;0757704659;0164177103
1955567373;2131104323;1738091995;2039593471-1313493683;1903922668;1721940776;1168995260
2122932064;1825888390;0164855100;0465761070-0468410175;2042244970;0780080789;0430155788
1198373114;1955285432;1687489230;1962446328-1781584070;0718974369;2059221761;0493682075
1585306164;0411090019;0735056934;1775952194-0553314905;0959416825;1611356099;0145683576
0372504252;0764132359;0820348653;0754797231-0691158588;0563341893;1979279675;1231805695
1215958785;1164914643;0111995202;1107685242-0330126451;1485001756;0369567658;0800920882
0649764378;0635556051;0206888979;0407045560-1479311225;1365577256;1099206103;1702641627
1078228714;1322982812;0326440246;1807980084-1975150385;0550305369;1917752801;0089268584
1393505682;0193343192;0376270033;1778587863-1901330848;1110894976;0589034614;0005144828
0569778316;0634575039;0898889471;0087882452-1719105275;0757370187;0985157140;0437133610
0363026883;0391781454;0486035676;1921296991-1674411445;1207445827;1969033886;0829521732
0307913400;1812408177;1236181791;1750560259-1140309113;1031196363;1124241651;1568302051
0238287879;1994864345;1170349451;1260500084-0298734133;0007806645;0209780048;1752602009
1096263011;1630218264;1481994622;1368274048-1327032660;1820242525;1911566160;1337092000
1236361792;0480869772;0997294343;0416157966-0012696283;0785547328;2111963587;0014805446
1874511517;1329964729;1707402327;1634418675-1211341948;0879146476;1127330772;1947551170
0546766616;0423989599;0642449647;0103440013-1202028068;1107071547;0753172821;1306987129
2069935587;0172329309;1530740207;0296567989-0108646436;0659549902;1892100747;0599410053
0438972694;1207740613;0481051247;1899861021-0029832704;1034566377;1929492127;1971108789
1342678101;0632680831;1275190320;0236911180-0331520722;1296194336;1064089984;2064032519
1891196842;0439864247;1159686355;0286988313-0164305429;1964858808;1525946137;1327012085
1474438500;1074066767;0092616287;1823775181-1155373436;0814202678;0538610462;0782462729
1808715722;1454116369;0969910923;1892002131-1089454588;1017686194;1692097850;2110111376
1096949874;0289422823;0278925706;2095022988-0909483104;2041413229;1833395331;1779960961
1356668817;1698927120;0925535328;1248202475-1918733429;1538297851;0616355524;1773662387
0723234302;0641471694;0846853118;1686225557-0051247040;0168058833;0623810426;0366665128
1410223053;1989323479;0386811410;0706368401-0644114991;0175589210;0485321492;0655424738
1279946103;0710461122;0711000134;1180240230-2138581918;0712495987;0551237837;0409873301
1760513978;0928739880;1420016764;1235983437-0564308228;1040602844;0305177940;0934688544
0467481203;1461398095;0947311926;0027781424-0918441769;0138356947;1787902175;1680666401
1107792616;2134761269;0923357654;1155257556-1014091165;1399987563;1760134809;0998497438
1309222808;0990286894;0753563208;1425770497-1302209853;1235152794;1636076856;1163102604
1869310434;1962192275;1806682593;1643055618-0343554953;1692051935;1338417971;2047119919
1108970046;0448990809;2078474952;1959516162-1926407989;1675608951;2006576346;0445454734
0629720896;0919686656;1733819933;1106007788-0054444484;0220408966;0004200487;1878108305
1651638529;0715135781;1968582655;1835616903-0463215919;0641730258;0897570972;1550189876
0769640528;1054348215;1542878108;0287323631-1505027761;1939184761;1666451255;0564518611
0281542631;0980524876;2039567501;0877015893-1825844290;1571150047;0859916417;0050276209
1031171392;0704554054;0215156020;1912250239-2096989518;1748698109;2055408768;0833218134
0156316051;0831368876;1288091550;0172035443-0886701639;1405420140;0723659627;1347458028
1512018981;1329018716;0840147365;0651784530-0228512363;0906524105;1701640917;1439164920
0936494279;0751698290;0146864729;0896789900-1307614654;1879330027;0710283713;2024254365
1207176781;1742145058;1439946608;1189422613-1848070415;1463478344;1550318517;0784226168
1382063937;1165463207;0741775762;0882661099-0068057417;1379707315;0212422899;1073842179
0612933065;0086968796;1395674412;0135966303-0263054113;1629131665;0399394405;1735367960
1353893813;0156591479;1165519978;1695925959-2024629929;1076829988;1436915047;1777584414
0068749034;0118812352;1866892001;2117778137-1103183181;1973398516;1171414144;1974926159
1076706281;1505255145;1465860355;0782588101-1768359279;1788211320;0434015475;1643623113
1291508830;1771685581;1858794212;1309708175-0557915475;0971785523;1186149626;0526069081
0452869668;0698465108;0957455654;0862209807-2088059940;1993135953;0038552518;1559592279
2029521518;1685387725;1002190145;1095523594-2087738627;0887795656;0465211036;1961406972
1492996954;1600874330;0072251047;0995086374-1961528629;1390202506;0511438982;1525415180
0993152374;1669045334;1213531424;1170447609-0762757943;1342859058;1526541483;0595574072
0392149437;0228275016;1212400370;1488175854-0029541569;0436427726;1384136377;1637223935
1114706534;0225380510;1956561909;1666401699-1879114566;1383997980;1458669203;0179980669
1278128907;0233619008;0834560740;1246658623-1741016629;1801793228;1071876649;1938008707
1227864500;1548287477;1008275240;0288500203-1952320542;1248706881;1806350483;0356250142
0311728758;1512620673;0704237925;1344426858-2106752319;0475853697;0443984051;1681755479
0084573739;1944140706;1209156637;0657846498-1180277130;0611276571;0163561549;0199885883
0817611673;1999014605;0056808920;1304779172-1468024287;0644571226;1401079914;0791925243
1931398642;1801651689;0840514323;0376796695-2040261509;1803790114;0273801299;1868460419
0560892052;1606991281;1948115095;1434719503-1384298405;0065461237;0695382995;0695989991
0160353528;2117251758;0846265916;0407056131-1656978022;0261681458;0033755550;0393846042
0825827840;0501696319;0989235311;0259476903-1636505311;1921694848;1918743103;1700888769
1682715366;1185009019;0683240055;0620543876-1300334100;1921626828;0775530963;1270641498
1094271118;0364727318;1053705088;1471260854-1354461620;1109789140;1330601785;1676984284
1499477960;1005476175;0489254982;0193598111-0365726372;0664936490;0082688442;0322725085
1644294920;1845150844;1786372428;1740012336-2102509953;0041368686;1646287621;0976738199
0673912925;0625776197;1193123620;1773869301-2053354253;0662722881;1533267625;1972693022
0051594721;1716566106;1031229744;1685276118-1273894943;2087830058;0276992826;1821363533
1424994793;1149854607;0401040496;1483931986-1717296091;0415185757;0852648796;0309937941
1479130412;0474136812;1653068914;1133296359-1279440470;0802221879;1040784487;1210568194
0759564880;1364140392;0572152972;1890712785-0894252836;1616852946;0189394284;0578966334
0438770981;2112517516;0734755561;1005743477-0686832402;0867577789;2113420240;0874452300
1689209679;0813261613;1902000183;1622990086-0257091208;0194835092;1828313216;0116716389
0999780212;1393968956;1537138369;0456294373-0275423574;1216748933;1560030197;0799674756
1180961166;1370451388;1414364041;0719948444-1250631110;1934612581;2131233287;1758106296
1265017799;1066042493;0520112930;1279571220-0852253482;0108346484;2060707579;1843505084
2043371519;0386637009;2070178088;2100559969-1627725950;0395862517;0356984813;1921926020
1509083613;1386412621;1239351197;1331675726-0399357848;1120954461;0007590896;0878653899
1438523721;0897280921;0970270013;1484776820-0884035600;1694459254;0996039111;0794310212
1213383332;0828949012;1419626595;1120863995-0634612481;1528177165;0169194035;0375797617
0281143092;0707923844;1016641728;1317626964-0505016084;0949950844;1430403310;1856486652
